run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.train_loss,metrics.test_acc,metrics.train_time,metrics.val_acc,metrics.test_loss,metrics.train_acc,metrics.avg_time,metrics.val_loss,metrics.best_acc,params.interpolation,params.model,params.kernel_size,params.lr,params.evaluation,params.data,params.seed,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type
e3bd0c324cd04db1abd6c7edf14c2937,7,FINISHED,./mlruns/e3bd0c324cd04db1abd6c7edf14c2937/artifacts,2022-08-01 19:18:52.597000+00:00,2022-08-01 19:19:13.614000+00:00,0.0111314079517291,14.40972222222222,0.1134036658331751,100.0,11.53085450993644,100.0,0.1423810071447083,0.0190464964058871,100.0,bicubic,standard,7,0.001,1,emoji,9,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
f92bd30979e443babb205c60305e2aa1,7,FINISHED,./mlruns/f92bd30979e443babb205c60305e2aa1/artifacts,2022-08-01 19:18:33.890000+00:00,2022-08-01 19:18:48.189000+00:00,0.0206370906671509,21.26736111111111,0.1136023253202438,99.13194444444444,5.805673993296093,100.0,0.1582091670949012,0.0362429935743825,99.47916666666669,bicubic,standard,7,0.001,1,emoji,8,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
87ea92a3ec4047938e12349eab3ea2f6,7,FINISHED,./mlruns/87ea92a3ec4047938e12349eab3ea2f6/artifacts,2022-08-01 19:18:11.413000+00:00,2022-08-01 19:18:28.877000+00:00,0.0083271453202339,16.05902777777778,0.1132755558937788,99.65277777777776,9.630912529097664,100.0,0.149629305306898,0.0215547209502094,99.65277777777776,bicubic,standard,7,0.001,1,emoji,7,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
ebebd981cf5648218a520da50da4c984,7,FINISHED,./mlruns/ebebd981cf5648218a520da50da4c984/artifacts,2022-08-01 19:17:53.994000+00:00,2022-08-01 19:18:06.454000+00:00,0.0514167655621551,17.274305555555557,0.1121635152958333,96.70138888888889,8.117219560676151,99.82638888888889,0.1628082331669117,0.1200245105557971,97.04861111111111,bicubic,standard,7,0.001,1,emoji,6,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
7dcb60a2cb7748efb4f739d64b1ec8a3,7,FINISHED,./mlruns/7dcb60a2cb7748efb4f739d64b1ec8a3/artifacts,2022-08-01 19:17:32.362000+00:00,2022-08-01 19:17:49.353000+00:00,0.012668177873517,15.885416666666666,0.113379365298897,99.82638888888889,6.938625302579668,100.0,0.1569660186322163,0.0228613251302805,99.82638888888889,bicubic,standard,7,0.001,1,emoji,5,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
22ecebe293ea4b2a9bc4777fa9559c91,7,FINISHED,./mlruns/22ecebe293ea4b2a9bc4777fa9559c91/artifacts,2022-08-01 19:17:09.177000+00:00,2022-08-01 19:17:27.962000+00:00,0.0129327141330577,22.916666666666668,0.1155329318717122,99.30555555555556,6.739499906698863,100.0,0.14613077602449,0.0419774260889324,99.30555555555556,bicubic,standard,7,0.001,1,emoji,4,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
b05fcd8fbf3844abb57bc63ceb960568,7,FINISHED,./mlruns/b05fcd8fbf3844abb57bc63ceb960568/artifacts,2022-08-01 19:16:49.596000+00:00,2022-08-01 19:17:04.304000+00:00,0.0243424754137069,12.760416666666666,0.1169124501757323,97.91666666666669,7.320420046647389,100.0,0.1599000408559253,0.0883609512820839,98.4375,bicubic,standard,7,0.001,1,emoji,3,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
9b2d1c38383a4686acde5383d090fbe2,7,FINISHED,./mlruns/9b2d1c38383a4686acde5383d090fbe2/artifacts,2022-08-01 19:16:28.311000+00:00,2022-08-01 19:16:44.615000+00:00,0.0109798861085437,16.57986111111111,0.1188806667923927,99.30555555555556,8.154737651348114,100.0,0.1615828118837353,0.0287070155674074,99.30555555555556,bicubic,standard,7,0.001,1,emoji,2,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
6ecdfabbede04428865e077877431ddb,7,FINISHED,./mlruns/6ecdfabbede04428865e077877431ddb/artifacts,2022-08-01 19:16:01.412000+00:00,2022-08-01 19:16:23.729000+00:00,0.0101408627686194,17.274305555555557,0.1174765960313379,99.13194444444444,9.41840112871594,100.0,0.169206339139807,0.0413065327900565,99.47916666666669,bicubic,standard,7,0.001,1,emoji,1,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
c1708e419518456587a3fd9f855c1eff,7,FINISHED,./mlruns/c1708e419518456587a3fd9f855c1eff/artifacts,2022-08-01 19:28:32.971000+00:00,2022-08-01 19:28:43.776000+00:00,0.0095953503882305,39.75694444444444,0.1140172551386058,100.0,2.791967944966422,100.0,0.18322375624363,0.0095228798583977,100.0,bicubic,standard,7,0.001,2,emoji,50,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
cfeb0be62a3e4decbbbf4bcc82df15a3,7,FINISHED,./mlruns/cfeb0be62a3e4decbbbf4bcc82df15a3/artifacts,2022-08-01 19:28:19.794000+00:00,2022-08-01 19:28:28.559000+00:00,0.0164595911693241,38.36805555555556,0.1150103081017732,100.0,2.6972964819934635,100.0,0.2187072001397609,0.0152707691045684,100.0,bicubic,standard,7,0.001,2,emoji,49,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
8c613ec225644688bf3f85f43b42083e,7,FINISHED,./mlruns/8c613ec225644688bf3f85f43b42083e/artifacts,2022-08-01 19:28:03.690000+00:00,2022-08-01 19:28:15.193000+00:00,0.0077619386914496,44.61805555555556,0.1159643908031284,100.0,2.954878434538841,100.0,0.1744795535723197,0.0076069959452272,100.0,bicubic,standard,7,0.001,2,emoji,48,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
5defc6f15ea74dc383a99954fae397a7,7,FINISHED,./mlruns/5defc6f15ea74dc383a99954fae397a7/artifacts,2022-08-01 19:27:47.232000+00:00,2022-08-01 19:27:59.185000+00:00,0.0076209188878743,41.49305555555556,0.1142493840306997,100.0,3.032354846596718,100.0,0.1745988563795028,0.0072934046879203,100.0,bicubic,standard,7,0.001,2,emoji,47,scripts/train.py,iwso036h,4769faec56c6b910bb43c79cffc35ce093def7a3,LOCAL
